,t1,t2,HW,theta,RF
1948,18,73,2289.681386235716,2627.19615136066,2239.179394713196
1949,18,74,1536.8799921421587,1746.3705696401173,2348.341876742502
1950,18,75,1292.1675228198199,1180.1832275747884,1959.5829593221383
1951,18,76,1160.1834810020366,943.7796693447714,1976.9047988445254
1952,18,77,697.0087524834071,700.3692451567223,1943.394328534385
1953,18,78,588.5394746035615,725.9445491376116,1867.7879429630648
1954,18,79,701.2197103360046,782.7251537492625,1789.2442913428233
1955,18,80,718.7537026073128,673.6245742731371,2013.0725822292914
1956,18,81,758.9204808640701,656.4674978279886,662.693236238298
1957,18,82,639.0008924407167,458.6995367722565,2049.026677154438
1958,18,83,457.6272136212903,526.4967373119191,1361.881226991755
1959,18,84,720.3211354696733,661.6520224910922,706.6401084158806
1960,18,85,723.2171777493426,755.6630574390131,782.0412180709696
1961,18,86,716.0082895482495,679.277798499413,1556.5493868012436
1962,18,87,930.7915947590235,837.1038247481553,771.8652825157201
1963,18,88,898.7787664850729,821.7400507268741,809.1931697268523
1964,18,89,1467.2245157072705,1310.1933914024285,1107.8986959413926
1965,18,90,1449.0352918451415,1550.637227909322,1157.7450283167716
1966,18,91,1397.672058318851,1264.1142393820326,1085.2311340211627
1967,18,92,1465.822495996148,1250.616640657275,1224.0707738824053
1968,18,93,1126.6854732366155,1007.2105835130122,1479.6176608481985
1969,18,94,1080.509363143725,1064.0265094705044,1440.9329904708077
1970,18,95,1372.2829316742946,1621.9114670993445,1911.112449198988
1971,18,96,971.7437609297017,1107.024696884883,1121.646821303448
1972,18,97,1082.885585798303,1205.5760151348013,1366.9636330555081
1973,18,98,1472.9339768196542,1612.8082658727642,2189.542640960222
1974,18,99,1522.7874651477632,1620.3063218505492,2053.0116715066347
1975,18,100,1393.1015439210998,1432.5466825168332,1858.9735306621399
1976,18,101,1051.5213973984862,928.8299068043148,1796.1857879317365
1977,18,102,1038.7845815814044,962.2831670778443,1765.2274940353916
1978,18,103,972.7398879007669,894.7804032127266,1382.5322646200502
1979,18,104,860.6854102220148,855.3190610513493,1143.7950213896158
1980,18,105,1019.0297821295181,1045.8143611756084,739.8112773904896
1981,18,106,1069.5434116265928,1027.403713292812,655.0379828699995
1982,18,107,1163.8155919397109,1090.0996301679272,667.3025759229961
1983,18,108,765.4964265484889,850.356752517832,1911.4138067320512
1984,18,109,863.6569123934867,830.0277097746375,856.8054630832802
1985,18,110,854.8073363389414,830.8485229737021,781.3580210034931
1986,18,111,904.5615681125282,871.2905455563891,647.130035282257
1987,18,112,822.548969419986,738.2038722583561,731.5915922924804
1988,18,113,834.8340094211704,763.8835881324387,781.7197275798674
1989,18,114,962.9812596047539,883.6960601051469,671.1825805528051
1990,18,115,746.9795259981203,628.6676589896906,464.5420508843932
1991,18,116,1595.2173705775015,1458.3897939407261,1277.1757236603555
1992,18,117,1640.2666873005824,1544.8937907322859,1294.364536961816
1993,18,118,1519.9863706340973,1352.2608232440132,1085.6764825121722
1994,18,119,1427.6100522963866,1261.6259560125177,1150.6728029217231
1995,18,120,1785.2489052326432,1634.89152196751,1600.7932841454685
1996,18,121,1690.587453926279,1558.8676571185888,1592.4306732960858
1997,18,122,907.2917209809611,841.2020477292733,691.3925067544482
1998,18,123,1392.033343300285,1287.0625721781041,1110.1988015861518
1999,18,124,1728.9718867935296,1635.6651622089698,1357.8602796163084
2000,18,125,1824.9688315727842,1739.795522926865,1484.708769588505
2001,18,126,1457.4524811240071,1383.7642215870883,1069.6621797026883
2002,18,127,1738.5482270376729,1677.0021788576687,1310.5000023690723
2003,18,128,1366.2645682213943,1306.0888527902316,1102.0143222608488
2004,18,129,781.8134213693646,735.6137095711433,656.1328204355217
2005,18,130,604.6876082829646,611.7325151013332,865.4632078895938
2006,18,131,703.524402033688,709.6582223935246,778.5655328329665
2007,18,132,822.7088887464278,822.715744680808,807.303842790139
2008,18,133,670.4812091448857,665.0403178612595,801.0001892222854
2009,18,134,777.8490512666829,779.2854790046858,918.801173451295
2010,18,135,765.4859804308531,767.4285314615887,887.4520764440804
2011,18,136,873.2901295127089,882.4050052079268,819.2740858992642
2012,18,137,972.8971617873644,973.9638526904438,968.1360248360081
2013,18,138,944.1199689895219,941.9157697890182,830.809540382846
2014,19,43,1802.5214578382029,1326.6049601004559,1408.5631283873875
2015,19,44,2264.214414313415,1588.4675925529,1535.2524714727954
2016,19,45,2064.797011328915,1528.0390468026792,1529.8423212085731
2017,19,46,1586.0923111769555,1547.092566870645,1109.7966150577865
2018,19,47,3206.6307730167723,3097.5228334221397,1368.8276938188496
2019,19,48,2437.889877222917,2663.5446815995015,1396.099536796462
2020,19,49,2643.0963395558656,2123.7137391052515,1911.705825615061
2021,19,50,2455.8779747100994,1709.0088002654522,1712.4855097006218
2022,19,51,1652.3259079072486,1475.4315511328498,1683.8292254816731
2023,19,52,1254.0421935053505,1287.2295018638927,1481.4979688830151
2024,19,53,2123.872404661994,2081.4699495286022,1272.0987190866988
2025,19,54,827.2627152242868,831.709292908536,1226.3978546175872
2026,19,55,1260.888868445799,1343.5965964881543,855.0461658508018
2027,19,56,1030.834063006198,1131.823100752358,1388.610182921422
2028,19,57,1116.8005569861155,1228.0660921157094,1062.5912633529779
2029,19,58,1378.7173914036223,1461.9765412657039,1395.866797698303
2030,19,59,1431.3245314775054,1463.3966136008428,1458.312370533195
2031,19,60,1554.4188642810336,1635.6448960306855,1704.8836095696697
2032,19,61,1538.109570563797,1612.7823063900512,1940.0764369259412
2033,19,62,1481.8835072036584,1506.5141728004817,2082.2972656875445
2034,19,63,1572.3994593682264,1693.8927555796572,2175.210193781237
2035,19,64,1448.4418281566652,1504.5255579429956,2128.773244611514
2036,19,65,1679.5818757066716,1972.4172419596646,2163.800511309117
2037,19,66,1353.331360327555,1336.861762127145,1828.3144623476505
2038,19,67,1746.5970786650184,1599.0695430876394,1422.625136508791
2039,19,68,1967.3802784323145,1917.4021675407248,1170.190387811456
2040,19,69,2229.362842064509,2090.433373425804,1486.7583127598334
2041,19,70,1669.710436900102,1579.703376106872,1455.4704599601998
2042,19,71,1518.90261745189,1598.8398564090287,1901.1887354175065
2043,19,72,1634.324442655254,1854.9385173867338,2103.8938679054877
2044,19,73,2595.602861944032,2820.1603207418248,2448.327001258163
2045,19,74,1628.0138615339295,1800.6802903544306,2268.5703906428203
2046,19,75,944.1950989210471,986.3510067845842,2025.7711573203985
2047,19,76,863.4097170826002,815.3831534547991,1895.4011703922843
2048,19,77,953.5919227122854,887.1518293226537,1806.40138807705
2049,19,78,958.7557431562481,819.2838129337533,1833.637157379356
2050,19,79,931.8856742480166,839.2177558484541,1625.7848127480377
2051,19,80,890.7636642254384,663.9219953872052,1876.3225630229704
2052,19,81,861.7724239978141,632.0570482129211,718.4478532531808
2053,19,82,585.2369879592352,453.92851840067135,1728.292191813169
2054,19,83,706.4929608669983,519.6553805107596,1138.2394680814589
2055,19,84,723.745325620696,659.4926084432092,742.6585431063182
2056,19,85,850.8493140633308,753.5409714936083,841.0495570183974
2057,19,86,721.3573617211289,674.0129454858624,703.5090867519945
2058,19,87,901.560458428287,828.6254208344866,744.7855886002394
2059,19,88,854.4163540126985,834.9547091811559,744.7634916223062
2060,19,89,1433.0091124753003,1316.077757033144,1184.4058110737592
2061,19,90,1729.2238979486117,1674.2498755157148,1120.2266741981646
2062,19,91,1397.9271581793776,1247.9066143145274,972.2318366244756
2063,19,92,1349.8809272866793,1212.7081090230893,1079.8077834627043
2064,19,93,1008.8114673108175,987.6426992000899,1488.8579652701728
2065,19,94,1041.035131652671,1070.4684003964023,1348.6845069108206
2066,19,95,1643.0150761524978,1802.7875644692208,1816.6770934230221
2067,19,96,1020.1737963681679,1125.8377702034418,1127.3503583118493
2068,19,97,1093.8481448890761,1193.3348887667726,1276.6617322427303
2069,19,98,1522.1680971914275,1654.5534375885609,1960.6419790389687
2070,19,99,1449.5665332365704,1532.8618327470886,1846.3778849277633
2071,19,100,1229.7220597212495,1285.0414581003242,1747.078120571255
2072,19,101,731.155898665669,757.4434422711033,1827.9321386840688
2073,19,102,921.0860066819833,910.5251994509484,1778.1092821322206
2074,19,103,892.0658638148665,870.0975092142895,1811.1625313144475
2075,19,104,975.5465315681882,894.314660970905,1139.528210638464
2076,19,105,1181.3481879967337,1108.1612360372803,748.4829499613097
2077,19,106,1157.4921709212451,1041.6889051429498,669.5870538616949
2078,19,107,1227.4209099239815,1093.0296763497001,650.6382350541891
2079,19,108,791.0902274687668,906.2383365366956,1652.1752997006613
2080,19,109,863.0692640234502,829.6953281993962,928.2860073333247
2081,19,110,855.0835414685587,832.6568332902054,842.9219834988539
2082,19,111,983.9789355402411,911.6198954166322,686.6680135378967
2083,19,112,811.8530136939486,729.2513704072338,784.5594272092264
2084,19,113,818.3178733247839,763.1202429650117,754.7711088747293
2085,19,114,1042.31536132009,933.0528210612678,655.2324157703084
2086,19,115,763.1772769928647,603.6329937505936,369.9608800418655
2087,19,116,1584.6755072509864,1441.4610497558692,1098.9678513869753
2088,19,117,1676.4625531130732,1547.5749126455098,1169.0455786074344
2089,19,118,1452.2833688926378,1308.3159744816605,932.177040622396
2090,19,119,1339.0307492841814,1210.2225905339078,868.3931980924604
2091,19,120,1733.3926523731695,1604.9354538283228,1178.045967192265
2092,19,121,1637.9756905348752,1525.180551307591,1187.7473719175493
2093,19,122,853.3784500528749,828.0039557379432,899.8179355897937
2094,19,123,1336.6297240745307,1235.6179677638431,1109.3168449356874
2095,19,124,1696.2907158047635,1598.0346731593977,1385.5021892122122
2096,19,125,1796.4856696594018,1700.3900514667284,1475.756680578257
2097,19,126,1395.411270808151,1307.4445809170502,1034.8959887773283
2098,19,127,1731.1582698285529,1653.5079959910092,1331.3678257578963
2099,19,128,1318.1134565371235,1237.5663283903227,1145.1231086055739
2100,19,129,710.8165582977633,654.3812840604234,859.8791464592302
2101,19,130,631.2523114133065,661.2672293942095,814.1750143011556
2102,19,131,733.5870725906746,761.1981191825336,654.6017166029868
2103,19,132,840.4835220924933,866.4957128137457,788.4812341136969
2104,19,133,661.4925033693344,675.2994646777227,754.9182876528286
2105,19,134,782.6618117554619,778.397590625357,821.6388394038989
2106,19,135,779.3912740016493,769.3150773914706,815.7004094763735
2107,19,136,925.4869056942571,913.4940211425435,891.068958944129
2108,19,137,1012.0639593133035,989.2970284711918,977.9934449494127
2109,19,138,966.6076044218951,947.0679992726513,822.3593805284181
2110,20,44,2230.8921269601915,1477.5121327301015,1530.3665911561134
2111,20,45,2022.431669611125,1489.107072930647,1558.696576777083
2112,20,46,1473.1702141801088,1383.111992207078,1095.005582232546
2113,20,47,3115.759519578062,2985.1030056960626,1495.973495318892
2114,20,48,2280.817596173225,2600.803645426334,1476.253005805723
2115,20,49,2482.498115641663,2288.122288270891,1525.2117646752447
2116,20,50,2306.9195189913144,2043.045542028636,1986.8852450741958
2117,20,51,1508.9869994348858,1844.6719002121392,1958.2258179581336
2118,20,52,1404.1809990156862,1300.1252349223028,1638.9952804579943
2119,20,53,2293.765864174645,2122.320102509371,1129.9946338306454
2120,20,54,797.0417038945477,795.7268153560356,1006.2448244459135
2121,20,55,1339.2015454642424,1275.3367719025628,447.4807293105236
2122,20,56,1202.4616701318603,1213.496963569264,1067.5435276470791
2123,20,57,1218.533469727993,1267.4072453121073,1070.0694746820338
2124,20,58,1442.1792636056712,1509.399906570128,1383.2352699210114
2125,20,59,1462.152600594271,1515.0514230598071,1476.0917488196474
2126,20,60,1625.3033902521224,1701.194617372851,1815.6825950814284
2127,20,61,1617.5579597521169,1734.4340712314533,1931.62106620311
2128,20,62,1464.192499003892,1489.802004118348,2273.70008913908
2129,20,63,1616.2862484211375,1749.7405731319911,2415.3856866210713
2130,20,64,1464.373210757137,1536.2875889978263,2376.4835826879726
2131,20,65,1780.0101027603628,1815.448302454948,2367.323874336163
2132,20,66,1544.515892071855,1504.3558561998755,1956.6970434074758
2133,20,67,1614.9634426581235,1481.5132474735617,1556.9751830392743
2134,20,68,1852.5203524272267,1720.4127512932432,1258.239871443925
2135,20,69,2110.73906802311,1962.1226418094486,1511.8863979189896
2136,20,70,1646.7522617722002,1565.980210910998,1541.0392311714959
2137,20,71,1537.8933386265292,1586.5176894505098,1862.714899076839
2138,20,72,1610.3170540658182,1719.5631225099514,2119.840937568061
2139,20,73,2634.9168360077865,2619.41981223076,2328.879149802846
2140,20,74,1615.3957433869728,1722.4595754998927,2201.452469015658
2141,20,75,1324.4080269893393,1209.0909599938493,2005.43408454603
2142,20,76,934.66073588623,979.8741380377242,1861.8346613917465
2143,20,77,691.9969049176246,657.7381070341398,1883.8354840657232
2144,20,78,783.2950461858794,703.0768657331026,1766.3163578672045
2145,20,79,875.0367735679173,768.2271680915287,1711.2664688057512
2146,20,80,807.1815584215537,669.7208674188095,1729.8194163537978
2147,20,81,762.6388185275881,657.9476911935744,654.099840173233
2148,20,82,625.4358832453687,464.0526318758231,1697.845029309001
2149,20,83,690.9899871433191,528.8971692149847,857.3458207076686
2150,20,84,723.4071057516127,662.5667502941648,781.5477541967708
2151,20,85,846.4617651095053,756.607292740715,804.1002283176836
2152,20,86,742.9453746121108,681.7774176999056,741.6424765265979
2153,20,87,923.4251520797795,840.3292601845949,792.7006401670772
2154,20,88,854.3688991379327,819.473495142351,945.9345352140793
2155,20,89,1408.6248621635405,1311.002491292089,1227.3405190448375
2156,20,90,1438.0892318091544,1520.6711386573531,1160.4126554221202
2157,20,91,1381.593677284847,1266.8501530694764,1065.5807844639285
2158,20,92,1453.0452402174813,1259.5316930123288,1151.6658966364944
2159,20,93,1116.3492989042063,1016.7473138690269,1369.9182189507192
2160,20,94,1055.525585765221,1064.2405236573234,1266.6794687851227
2161,20,95,1582.0907582406464,1584.7069406706044,1723.3141416262722
2162,20,96,1027.2072508961753,1096.1070536581722,1098.2970917962614
2163,20,97,1123.3883588742697,1201.3129713568073,1308.9778596630588
2164,20,98,1528.0957778866318,1601.2697578731427,1995.5546393561156
2165,20,99,1553.1896504616604,1630.44916666981,1852.3098975149423
2166,20,100,1424.198307211812,1461.381865956822,1861.2601537885155
2167,20,101,1051.2011964007227,980.845069559053,1674.9195549085052
2168,20,102,964.9910646303166,979.8905867377175,1712.3052461172206
2169,20,103,902.6974974608986,902.5084929138711,1427.9810834343755
2170,20,104,897.386286000536,849.0855438226577,931.6001512434439
2171,20,105,1111.3336486348119,1038.881400397188,616.9847971946807
2172,20,106,1099.159897975046,1024.219214452961,665.8601430630653
2173,20,107,1178.7746447024963,1088.4535126053606,635.9657217952126
2174,20,108,781.7427331916304,843.7409007656298,1732.3089887171031
2175,20,109,857.1416758108523,830.1137275193903,846.3713764126762
2176,20,110,848.9249650854581,830.5686938754659,808.1904606996038
2177,20,111,932.8857856037428,864.7986721002179,710.1862565201144
2178,20,112,804.1582421103718,739.683967843036,769.0345389775636
2179,20,113,813.1359763905625,764.3837168284143,788.0988114560286
2180,20,114,958.4457201340534,875.2866838958508,743.368767899978
2181,20,115,761.5655348739957,632.8544482735987,431.88126308064324
2182,20,116,1575.6698498928688,1461.39542812366,1410.611511624314
2183,20,117,1653.9627383760346,1544.5530061713328,1401.7448160258812
2184,20,118,1478.3499652071223,1360.3364757894758,1175.4054117739831
2185,20,119,1359.6228012818735,1271.7101107413318,1206.4453379803551
2186,20,120,1735.4835237159255,1641.4318602859678,1553.4557927105745
2187,20,121,1643.6301150781953,1565.9469996754378,1399.1238226635467
2188,20,122,861.8857193301086,847.0116357998915,833.2949807699785
2189,20,123,1344.014213489945,1297.4099132354218,1136.8260448929266
2190,20,124,1691.4321481158174,1643.4002704537238,1461.4949314850373
2191,20,125,1788.7449845127812,1747.2666231313342,1563.8315509852564
2192,20,126,1406.727685152559,1396.0806638430486,1094.2996867978459
2193,20,127,1714.4910967073636,1681.7602472352007,1313.8905225497817
2194,20,128,1325.7450111900819,1316.7891770887334,1214.662470618128
2195,20,129,733.1456899245918,748.2345884561878,832.2345329424692
2196,20,130,632.2478325557529,606.823243616874,813.1812350262392
2197,20,131,738.5759341806507,703.9899121590947,765.4489558788292
2198,20,132,854.2455817984375,818.1727804523415,812.6812780323625
2199,20,133,680.3852624631639,664.4027087908833,746.1862589333444
2200,20,134,776.8692072786997,779.0470728334384,909.2298443127272
2201,20,135,766.6532100878135,766.5819828854094,882.4368340459914
2202,20,136,891.7798695929565,877.4947903661929,842.2175265041459
2203,20,137,983.5924451183914,970.5206096164811,985.9263247761318
2204,20,138,948.594941505186,940.1052286345715,943.2225541015051
2205,21,45,2077.0855393625743,1520.7980683281903,1509.8499482650152
2206,21,46,1468.7452292393077,1399.8469274853176,1076.3280827398526
2207,21,47,3306.0294675511605,3003.479983160245,1391.9905685261836
2208,21,48,2842.9532772760717,2614.32071130847,1397.7378156333377
2209,21,49,2486.748658390719,2278.6523925243187,1600.9113009203431
2210,21,50,2626.2283132129196,1921.9156799681127,1548.7355857636785
2211,21,51,1517.0172731131613,1482.754743867373,2089.891654570454
2212,21,52,1380.3369055988564,1304.0615386441723,1655.8322896853833
2213,21,53,2284.0788835732396,2128.3483328245457,1164.6187777386501
2214,21,54,810.2213969898844,799.746240712181,1113.3952046564539
2215,21,55,1358.280538701762,1308.5298921447259,624.374241841256
2216,21,56,1203.2558612084479,1221.9206055231718,1195.397011197247
2217,21,57,1202.3157708643216,1281.5202610702695,770.9395380812884
2218,21,58,1423.1905633720241,1518.8211270048134,1302.8414953705733
2219,21,59,1448.67781209069,1509.2673326187785,1285.8582550225535
2220,21,60,1607.74744179921,1689.342075764045,1616.1638332927153
2221,21,61,1589.8043226703132,1698.5464978832385,1865.742389962498
2222,21,62,1473.6316606665903,1492.593871609326,2281.670912804651
2223,21,63,1594.6477969121145,1736.4245677846336,2378.8677065491356
2224,21,64,1468.468712087854,1530.890256592412,2205.5997787175143
2225,21,65,1720.5890360671165,1820.0569623672066,2222.2924007939173
2226,21,66,1341.6027518337269,1410.3821025278899,1907.5865294673847
2227,21,67,1650.9232217604215,1504.040922075637,1622.022916594383
2228,21,68,1955.9088936540716,1758.2538442638577,1258.1633012822315
2229,21,69,2151.680071042445,1985.5039218718653,1399.1781405630454
2230,21,70,1661.7314821307539,1571.4434505937475,1553.9509856815282
2231,21,71,1544.9077857947632,1588.8317315390523,1745.5583820402533
2232,21,72,1590.0970945608624,1752.2588828130995,1943.4083123042028
2233,21,73,2670.220598150317,2667.047618194476,2297.379024343172
2234,21,74,1590.8965887262182,1763.8404033405625,2135.9562099847362
2235,21,75,1333.8733515738786,1166.4042903108611,2090.325391375921
2236,21,76,1188.3156891242138,931.4124194689653,1978.1004886891128
2237,21,77,808.2974075403193,714.3543845115589,1795.809307606063
2238,21,78,855.3149094155492,732.2218643414145,1843.4082383453465
2239,21,79,928.1083375605599,786.5411359055036,1649.0816508081316
2240,21,80,751.2798194283873,672.1560903396504,1694.8008050587714
2241,21,81,827.9161680092769,653.6980625291255,617.1759664513758
2242,21,82,594.0157519130865,455.91886817177027,1641.2514961221016
2243,21,83,620.3246915012352,524.0798778652792,1003.87922882035
2244,21,84,717.6601683325661,661.1435457512729,769.8899726444746
2245,21,85,718.2735635987098,754.7176465374671,825.8307511019034
2246,21,86,710.7342029898011,678.5317128551013,716.3365744474884
2247,21,87,922.910588768826,835.6594179030034,863.1238089906118
2248,21,88,843.2239612997995,822.0904291568512,843.4071939632342
2249,21,89,1455.3073708255633,1308.3539178489764,1207.0205598139696
2250,21,90,1631.8457930503453,1555.854998927081,1131.9347868490177
2251,21,91,1369.2368187542622,1261.8594794932708,1017.5592867593427
2252,21,92,1353.5479363626719,1246.8299788149923,1152.7686786811937
2253,21,93,1028.2608265064034,1005.1635742139142,1197.57335078585
2254,21,94,1070.5746039019741,1064.794669615387,976.1313076640592
2255,21,95,1623.7835262093276,1638.513272646809,1651.5032061662957
2256,21,96,1037.9334847402909,1114.569479404519,1087.416682706925
2257,21,97,1126.8131595686725,1210.7441411329376,1320.9044770444912
2258,21,98,1538.725191779804,1621.8373320832986,1936.625167178416
2259,21,99,1519.4411318678606,1618.8824385079793,2272.7174799635495
2260,21,100,1329.8602112088495,1424.4549826344544,1977.1769289001766
2261,21,101,845.3693884096253,920.7108915338824,1815.1520882451925
2262,21,102,945.1736291633595,959.5270564864483,1800.313686799648
2263,21,103,912.010705569648,893.2050107124396,1782.5562992850544
2264,21,104,933.3858916044304,856.9638946579452,1264.6462166348595
2265,21,105,1135.778869224996,1051.1279973475528,1289.4406481051738
2266,21,106,1124.9655278053408,1028.0586908850523,764.6375055982236
2267,21,107,1199.1692024081924,1089.8138062849036,750.808793146371
2268,21,108,787.7238786538012,854.3071380114217,1962.9190614504075
2269,21,109,856.8641847146622,829.8638381119054,958.7016229056609
2270,21,110,849.0807941129586,830.8710873291777,836.3187551389474
2271,21,111,919.5639251734904,872.502284139875,655.1223193793894
2272,21,112,803.6516244794051,737.3535882211132,719.5988362629182
2273,21,113,810.896076106518,763.372978358334,742.3174394944314
2274,21,114,995.1959124409358,884.5886634621809,752.4906197058355
2275,21,115,753.5746657321769,626.5354896693913,494.3039707636014
2276,21,116,1571.8129641249106,1456.572153259282,1095.694665331089
2277,21,117,1654.6440534044605,1543.9114359770774,1165.2730831010174
2278,21,118,1455.4761850307534,1349.2489920759442,993.6639001951589
2279,21,119,1346.2225921729296,1258.2610514339738,1103.2075456727187
2280,21,120,1727.4821874047204,1632.112010128509,1547.9580522319854
2281,21,121,1635.3641993001056,1556.090386305213,1404.2455996585484
2282,21,122,854.9577062750665,839.2316167310873,808.6780470361996
2283,21,123,1348.3451843551716,1282.8349686283582,1105.2199453579792
2284,21,124,1691.428116950856,1631.7872333528446,1306.986000383984
2285,21,125,1785.1897589924852,1735.879322017279,1422.5417907637357
2286,21,126,1409.7975584248907,1378.642265738885,1087.5762868209465
2287,21,127,1712.9328259206065,1673.3297248345275,1231.250027483333
2288,21,128,1317.7361613152577,1301.0052817503267,1125.188745180881
2289,21,129,722.3019209843474,730.8432147511035,708.4002133057377
2290,21,130,636.9844109965535,615.5016877655777,727.126338432917
2291,21,131,743.3751625353036,714.5392524245966,681.3473284630334
2292,21,132,857.6395889994442,827.6878884649964,838.6563113864346
2293,21,133,679.2676327161323,667.8571297178146,855.4320471662539
2294,21,134,778.4759815430438,778.8867215734341,857.4231285711414
2295,21,135,768.405760850937,766.5038502459688,882.7046874511528
2296,21,136,899.246038451297,882.147451779476,862.9130586318564
2297,21,137,989.0692869616821,972.7659535440806,1011.2974828529831
2298,21,138,951.6417873989501,940.77490114758,826.9834538678753
2299,22,46,1431.6137094823582,1391.3877759993027,1143.6058473109458
2300,22,47,3344.678849485616,3001.003673947233,1279.189087607349
2301,22,48,2257.782481882693,2608.3602330651365,1344.0911701419336
2302,22,49,2436.7684652803987,2258.564582250895,1449.2552051574594
2303,22,50,2250.7770651331884,1840.8559798939516,1427.9924081487156
2304,22,51,1520.5220193709863,1473.0024748178632,1761.2818727921672
2305,22,52,1386.9372097599992,1314.6378807403587,1527.110293707392
2306,22,53,2315.0245982571996,2144.190407419231,1076.9947642825487
2307,22,54,795.8313796095933,802.0537204971698,1165.5290386383706
2308,22,55,1361.4326618940397,1333.8897093571045,631.544279376608
2309,22,56,1086.472608413725,1236.4843862640269,1289.296210303202
2310,22,57,1249.158436144194,1297.2942982790335,1033.0022709034881
2311,22,58,1476.6009815711423,1534.4144158983531,1386.6108715009575
2312,22,59,1458.1450521371664,1515.2325178571268,1357.5377848771534
2313,22,60,1682.5669176734298,1695.682372408984,1772.2152374338928
2314,22,61,1641.582312039087,1699.868149908732,2007.7549088526325
2315,22,62,1464.0329182265446,1495.0350098413587,2299.852681898871
2316,22,63,1634.623216785813,1741.3002255465328,2219.2684035128927
2317,22,64,1469.5517129478917,1532.9742430311228,2195.4569128339645
2318,22,65,1856.1531116657166,1837.0495415479643,2222.066548661559
2319,22,66,1593.0758919335979,1407.2417103982648,1862.432861606323
2320,22,67,1583.8065394869186,1504.0265037547204,1480.5935706117748
2321,22,68,1833.3777665531013,1762.043261123339,1084.0501023450074
2322,22,69,2098.6110415744815,1987.878058031448,1381.5719395651568
2323,22,70,1635.725319868872,1570.815148373678,1450.7174340547324
2324,22,71,1542.0908225628875,1591.2526034064585,1850.6568448864257
2325,22,72,1608.3035661246547,1763.0250053976183,2078.0077010613263
2326,22,73,2637.8731035676583,2683.8318315064657,2386.3408813726264
2327,22,74,1624.2906038742074,1774.900296458831,2233.60052811856
2328,22,75,1361.7258936391436,1162.12029112752,2087.0714483300144
2329,22,76,1208.4762635978727,923.9224495687041,1941.7338640917314
2330,22,77,633.2596478743421,724.2734153498384,1841.2825431193196
2331,22,78,747.3259263980735,736.3587025803862,1761.7851541435232
2332,22,79,848.9369816805694,788.5126853561071,1696.910545303128
2333,22,80,782.3623616314866,670.4073282078909,1730.2144894277133
2334,22,81,793.8029081497953,650.7133829721873,592.5347304916411
2335,22,82,627.3920817286493,453.58020010173357,1577.0152698410996
2336,22,83,605.4874227125376,521.5020815692369,804.7717957567544
2337,22,84,685.2743882366648,660.6134641385619,702.2732762529675
2338,22,85,804.0972369591833,753.7010512441951,767.7264626153839
2339,22,86,752.842678575355,677.7870897284133,711.9525370691761
2340,22,87,915.4658637564838,834.2240007553095,887.5311402775478
2341,22,88,900.164140194395,822.5437850122863,903.2240373509486
2342,22,89,1408.1511530261075,1306.7240671430475,1157.166989333482
2343,22,90,1561.292407551458,1562.191920990934,1167.0735894675124
2344,22,91,1373.4568957064832,1259.7006657004727,1075.9239408355497
2345,22,92,1389.3360374198564,1243.156780502777,1124.6803676048803
2346,22,93,1253.0671455925337,1003.0740640413102,1255.7127444625792
2347,22,94,1201.8741090637754,1065.5216178112064,915.989614319458
2348,22,95,1519.3646152045444,1652.1262170677517,1769.5142462613217
2349,22,96,1025.660561935501,1119.480708847071,1083.9209224201436
2350,22,97,1127.2679865461664,1213.7933536371438,1376.67598778067
2351,22,98,1502.7431755936163,1627.5451242640847,1979.528526670809
2352,22,99,1558.2702740023913,1617.7239278556788,2108.4957663109108
2353,22,100,1394.2632461709322,1418.2919332395384,2010.802218491123
2354,22,101,1125.113943296392,910.3358716019352,1749.838080030821
2355,22,102,980.7845660075659,955.9923150232858,1760.6379513881027
2356,22,103,907.6145633264878,891.4699948565243,1515.6861624557796
2357,22,104,905.2819843506129,858.2806244970732,881.6002924492644
2358,22,105,1103.0365538009428,1053.6365985661337,718.1848968852953
2359,22,106,1104.8800120835936,1028.3293929984718,685.0215808681085
2360,22,107,1174.9414368795167,1089.4331870722417,735.8399221882944
2361,22,108,781.3188154295982,857.5475234387442,1653.4285646899284
2362,22,109,855.4658836071004,829.7277331513078,795.1741572535401
2363,22,110,847.4338056708465,830.9094948124966,780.7640368915528
2364,22,111,923.5087123071145,873.8695352104888,768.3390141776828
2365,22,112,803.287073945942,736.4826439189674,759.4843297723902
2366,22,113,811.2493608232285,762.9161522808158,753.234120274941
2367,22,114,945.6361612360366,885.9822250230133,710.6479029036517
2368,22,115,761.982085747315,624.3544222042096,399.0616389081172
2369,22,116,1572.4283266296788,1454.7686658171497,1156.7859649380532
2370,22,117,1645.0113034803278,1543.077338132685,1192.7417778177594
2371,22,118,1468.709623470547,1346.1271869396317,1072.8665316712074
2372,22,119,1362.2942179135223,1254.6690612384234,1126.750633598576
2373,22,120,1734.6328422352726,1629.3707644628719,1489.0806962568336
2374,22,121,1643.3996690197785,1553.3078672205752,1263.1470348303742
2375,22,122,862.6170783774696,837.328085120937,855.4478045133922
2376,22,123,1343.4546902471748,1278.8471704374626,1140.0331585678555
2377,22,124,1688.3535192867512,1628.4164554343186,1315.789665872857
2378,22,125,1786.3057124614006,1732.4581731160602,1456.7209473192527
2379,22,126,1405.9019488583897,1373.6679144460104,1079.1035495459282
